ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month
19739;50000;2;3;1;42;13562;14821;16657;17863;16811;16802;1500;2500;1518;1000;2000;1000;0
19741;110000;2;2;1;30;101706;102946;104260;104162;104754;105707;3687;3850;3670;3662;4000;3795;0
19742;160000;2;1;2;32;6919;2384;3642;9889;4473;5375;2389;3642;9889;4473;5591;4951;0
19744;200000;2;2;1;48;93713;59223;50290;49771;92192;90772;1866;1762;1827;53248;3293;3314;0
19745;460000;2;1;1;45;184;1899;1819;1572;237;1572;1904;1819;1572;237;1572;230;0
19747;80000;2;2;2;35;28590;27635;26808;27680;26658;27324;1500;1600;3400;1300;3000;2000;0
19748;180000;2;1;1;40;15118;6041;1459;2178;2634;968;6047;3262;2178;2634;968;2432;0
19749;440000;2;2;2;39;431557;743970;423621;385873;364175;376228;18174;20341;13005;15410;72000;14500;0
19754;310000;2;1;1;36;101941;71874;70459;72958;55547;30970;3016;3031;10091;1429;1500;10207;0
19756;20000;2;2;1;42;15552;16560;17278;18289;18653;19195;1575;1293;1304;668;843;853;1
19757;480000;2;1;1;38;29414;33482;37501;41399;35489;33081;5002;5002;5031;1006;986;986;0
19758;90000;2;2;1;33;75451;76395;79168;84904;87914;90043;2800;4000;8000;5348;3700;3128;0
19760;310000;2;1;1;35;143072;153378;176904;174117;125526;108107;30000;30000;10054;10000;10000;5000;0
19761;200000;2;2;1;34;7026;3815;4864;1958;805;3046;6599;5748;1958;805;3100;1311;0
19763;100000;2;3;1;35;79277;80928;81284;71748;67577;68217;3580;3439;2474;2400;2500;2523;0
19764;370000;2;2;1;35;201666;200757;192231;187486;191019;186529;7094;8500;6983;6500;7150;7000;0
19765;60000;2;3;1;46;58584;59250;52413;44436;28098;26749;2700;2219;1727;1120;1500;1100;0
19767;280000;2;1;2;35;92095;173354;193994;195250;204850;86279;83959;28869;13000;10000;5279;6160;0
19768;90000;2;3;1;46;5965;6978;8152;9009;9359;9460;1120;1293;1150;500;400;400;1
19770;100000;2;3;1;47;139550;70620;70000;70298;69677;69672;3500;2600;3000;2500;2500;2500;0
19775;240000;2;1;1;37;86701;90251;92900;93876;91678;94280;5000;5000;3511;4000;4000;4000;0
19777;180000;2;1;2;36;980;960;20924;65041;50983;48533;960;20964;50988;110;971;1677;0
19778;50000;2;2;1;42;41836;26598;14487;16233;18543;20240;6000;2000;2000;3000;2000;2000;0
19780;120000;2;1;1;42;112237;114467;116900;119228;121805;115463;4097;4278;4308;11540;5685;4390;0
19781;400000;2;2;1;45;10985;2441;16046;2483;10719;1722;2441;16046;2483;10719;1722;2836;0
19782;240000;2;2;1;40;390;390;390;390;232;540;390;390;390;232;698;390;0
19783;50000;2;2;2;37;47071;40218;24587;14999;13410;7378;148;3115;3;1000;415;565;1
19785;150000;2;2;2;36;134797;138269;144163;146171;136004;138903;5600;8000;5775;5000;5200;3320;1
19786;170000;2;1;2;40;-3549;-8964;157499;160946;50228;53525;4557;168499;12008;3000;4000;10000;0
19787;230000;2;1;1;46;4957;9463;7697;5308;2048;6283;9467;7697;5308;2048;6283;18157;0
19791;520000;2;1;2;35;57536;60912;56728;55758;57911;54152;5000;7000;5000;5004;5000;5000;0
19795;180000;2;2;1;39;2569;11662;11867;8111;6312;3739;11662;6003;8111;273;3739;6547;0
19796;290000;2;2;2;43;170373;168738;103299;104583;106447;104045;5007;3500;3500;4000;4000;5000;0
19798;220000;2;1;1;47;3148;4206;30770;949;3359;619;4206;30775;949;3359;619;6641;0
19801;80000;2;2;1;40;3463;5143;8351;3234;1819;1909;5143;6458;3917;1819;2299;1909;0
19803;280000;2;2;1;46;34433;34763;25048;24116;50483;47056;1383;1647;1004;41551;2056;1670;0
19804;450000;2;2;1;43;1448;6018;10402;6110;7848;14279;6018;10426;6110;7848;14279;20723;0
19807;200000;2;2;1;42;25897;33587;46126;63720;80736;93354;10000;15000;20000;20000;15000;20000;0
19808;60000;2;2;1;37;38670;37606;35189;31373;28455;26598;1606;1674;1420;937;1006;1039;0
19809;50000;2;3;1;31;29731;30329;26823;27454;27286;27858;1500;1500;1500;1000;956;1000;0
19810;30000;2;3;1;47;13012;13502;13892;14369;15333;16289;1000;900;1000;1200;1200;1200;0
19813;290000;2;2;2;41;32192;32595;14688;17105;18875;21304;2500;13500;3000;3000;3000;2000;0
19816;230000;2;2;1;40;33907;35038;36574;36985;37701;30735;2000;2100;1500;1000;1000;1000;0
19817;300000;2;1;1;36;28292;28686;29052;16662;9187;3617;1583;1364;1042;402;3631;7796;0
19818;20000;2;2;2;33;19946;18694;17228;16923;10467;10526;1593;1340;1171;402;600;538;1
19822;50000;2;3;2;46;47788;48885;49273;40385;36901;29263;2201;2250;1509;1329;1300;1200;0
19823;20000;2;2;1;41;20441;20245;20070;20621;20347;20389;1700;1700;1600;700;710;1001;0
19827;20000;2;3;1;43;14959;32006;17139;17979;18518;15243;1600;1700;1500;1000;1000;1780;0
19829;380000;2;1;1;43;121868;114627;102551;101323;84087;86661;6000;5000;5000;5000;5000;5000;0
19833;150000;2;2;2;38;26495;24906;6763;6581;6733;6882;1291;1101;1098;250;247;300;0
19834;210000;2;2;1;40;111508;113753;116845;113571;105052;104167;4100;5000;4009;3500;4000;5000;0
19835;70000;2;3;1;43;46092;40094;39610;31047;27431;16693;1700;1700;1243;1000;500;1000;0
19836;280000;2;2;2;38;92579;94451;96041;98301;74624;75173;4300;4000;4033;3000;3300;3500;0
19837;140000;2;2;1;35;326;326;6410;4246;326;326;326;6736;4246;326;326;502;0
19839;170000;2;2;2;40;117338;116936;115762;101581;100182;99565;4211;4002;4006;3412;3486;4000;0
19842;130000;2;1;1;33;63505;64121;66351;73399;71007;71253;5000;5000;10000;3000;3000;3228;0
19847;200000;2;2;1;42;192821;196113;202774;176737;147151;148866;8000;10120;6500;5500;7000;6000;0
19848;100000;2;2;1;30;736;1237;40476;41408;36362;34213;1237;43757;2005;1500;2000;2000;0
19849;280000;2;1;2;31;14697;4492;1415;15251;316;316;4501;2343;15289;316;316;3179;0
19850;290000;2;1;2;34;21849;9318;7964;10335;12000;13463;1500;2016;5000;2000;1463;3365;0
19851;160000;2;5;1;45;151214;154669;154102;149903;148435;158498;6000;5500;7000;6000;12500;6500;0
19852;230000;2;2;1;45;71149;71922;77500;72851;72860;48758;3000;11261;10000;2100;5000;5000;0
19853;130000;2;2;1;49;53714;55404;56566;57139;58300;59523;2570;2650;2100;2100;2150;3000;0
19855;20000;2;2;2;46;15717;16724;18051;18759;19132;19684;1276;1603;1311;684;860;874;0
19857;230000;2;1;1;47;-96;2935;2889;17978;9462;8134;3031;2889;17993;9468;8949;3915;0
19858;340000;2;1;2;38;250475;244597;241509;275045;268429;262575;11000;11060;50008;8400;10000;10000;0
19859;420000;2;1;2;34;19406;17791;11796;3089;4624;210;6000;1600;1000;4641;210;3523;0
19860;140000;2;1;1;34;22848;24459;26254;27728;28047;29315;2000;2000;2000;1000;1500;2000;0
19861;30000;2;3;1;26;27217;24346;9237;5881;29083;23795;1179;1361;5921;23665;566;213;0
19863;430000;2;2;2;27;401298;433835;399755;357082;363968;346718;40000;15140;15000;12565;15000;13000;0
19864;260000;2;3;1;41;2472;8160;4549;5502;3487;5416;8160;4549;1056;139;2000;381;1
19865;180000;2;1;2;34;-20;50664;3200;2990;12280;56020;50684;3200;2990;12280;56020;5450;0
19869;200000;2;2;1;33;23870;25168;26451;27437;29401;31939;2000;2000;1437;2401;3000;6000;0
19872;390000;2;1;1;35;43098;55068;15216;16659;35241;14216;42000;15224;16659;35241;14216;72944;0
19881;200000;2;2;2;36;9738;10749;11773;12784;13039;13314;1177;1201;1212;467;485;1147;1
19882;230000;2;1;2;38;2581;2929;6966;1935;6665;11254;2929;6966;1935;6665;8000;15941;0
19884;230000;2;2;1;42;7906;2131;5733;4292;4694;4709;2138;5756;4303;4711;4741;6037;0
19885;500000;2;1;2;31;29091;5763;15673;9393;69526;37940;5763;15691;9393;69526;5000;20000;0
19886;230000;2;2;1;32;198704;202217;204255;207347;51134;50222;10000;10000;10000;50000;2000;2000;0
19887;340000;2;1;2;34;332916;340159;73004;72338;58935;123936;14600;3035;1958;2819;100000;3000;0
19890;310000;2;3;1;35;83719;81138;87523;77902;82165;97298;5000;18088;5500;6300;17300;25500;0
19892;230000;2;3;1;41;34578;495;502;944;5814;965;495;502;950;5820;965;1028;0
19894;120000;2;2;1;42;114740;113994;113989;115225;116511;112823;4038;5000;4000;5000;4000;5000;0
19895;350000;2;2;2;37;336061;343205;351794;357090;342253;276516;12701;14100;12109;11482;11841;115165;0
19897;240000;2;3;2;35;18086;11226;7899;8072;728;24511;1133;1124;2000;728;24709;1972;0
19900;410000;2;2;1;41;348559;354506;363666;369776;368779;369358;13000;14600;15500;14000;13580;14000;1
19902;60000;2;2;1;45;59998;59702;61188;57459;26551;24901;2152;2464;1462;847;1007;3004;0
19904;380000;2;1;1;40;12839;11097;10933;62602;6408;16791;11212;10933;62602;150000;16791;5777;0
19906;500000;2;1;2;45;290;5640;52858;151479;29343;2355;5692;52858;100756;29488;2365;8762;0
19910;200000;2;1;2;33;77670;80051;80906;82088;81564;87241;6782;5000;4000;3000;9000;4000;0
19912;310000;2;2;2;31;309080;314220;288581;294745;301286;306515;11900;12000;12500;12930;12000;13500;0
19913;30000;2;2;2;32;29480;30394;28072;28885;29287;23012;1431;1579;1402;804;732;1820;1
19914;50000;2;3;1;33;40757;39847;37561;36725;35346;33810;2000;1719;1783;1200;1200;1500;0
19915;310000;2;2;1;46;43990;45872;47135;46944;49121;51337;3000;3000;2000;3000;3000;1000;0
19916;500000;2;3;2;40;212961;264961;237006;139311;128095;181304;63000;20078;30141;30000;60000;50000;0
19918;160000;2;2;1;45;3650;1650;5650;3300;1650;1650;1650;5650;3300;1650;1650;1650;0
19919;350000;2;2;1;44;110472;100849;5800;369718;2000;5910;100957;5800;371718;2180;5910;6000;0
19921;50000;2;0;1;40;44749;46229;46798;47647;40500;41921;2229;2298;2100;2500;1921;8432;0
19922;30000;2;2;2;44;9725;10766;12070;11973;10166;7966;1200;1500;2000;1166;3500;1500;0
19923;110000;2;2;2;31;98531;99593;100093;90437;75701;77013;3577;3680;3030;2701;2674;2669;1
19924;50000;2;2;1;31;22716;19198;19462;14841;11088;10301;2000;1510;4000;1000;600;500;0
19925;320000;2;2;1;34;3825;3835;6746;9472;11777;14282;3000;3000;3000;3000;3000;4000;0
19927;40000;2;3;1;42;40285;40024;39706;36431;37154;37306;1658;1601;1587;1310;1510;2000;1
19930;210000;2;2;1;49;11790;2230;390;3470;390;2140;2230;390;3470;390;2140;780;0
19931;50000;2;2;1;36;26277;25371;22790;23372;22216;19586;1700;1800;1300;1000;1000;900;0
19933;120000;2;1;2;36;71199;71993;73652;75482;76686;47781;2574;2816;3200;2911;1800;2000;0
19935;100000;2;2;2;31;960;4348;73689;76148;77254;78967;4348;70000;4000;3000;3000;3000;0
19939;290000;2;2;1;45;36335;36085;35225;35711;35381;34468;1564;1594;1840;1378;1245;1388;0
19942;320000;2;2;1;38;129416;129575;125866;130067;131128;124469;4836;4919;6246;4395;4524;4850;0
19946;210000;2;2;1;36;91801;93039;101393;89894;75652;54329;4000;10023;3047;2007;2086;2011;0
19947;90000;2;2;1;39;45406;47337;48575;49667;51119;23344;3000;2000;2000;2000;2000;1087;0
19949;390000;2;2;2;39;27918;3115;278505;288000;264214;266704;3145;278505;15000;9310;10000;9702;0
19951;300000;2;3;1;37;85405;84922;84870;69725;54744;9234;3479;3319;2210;1095;1594;126463;0
19955;240000;2;2;2;35;238887;222691;27627;161492;128496;197209;10000;3000;135050;5000;80000;8000;0
19962;60000;2;2;1;35;20163;21517;22860;25154;29387;30607;2000;2000;3000;5000;2000;6000;0
19965;210000;2;1;2;44;4925;32767;6273;5651;9103;8660;32930;6975;5661;9109;8664;8917;0
19966;270000;2;2;1;36;73953;68207;55382;46629;28115;12847;5168;5010;2005;2000;2000;2000;0
19967;370000;2;1;1;36;2788;25790;3007;4246;3737;2290;25794;3007;4305;3737;2290;22259;0
19968;200000;2;1;2;35;467;2628;287;9471;985;4489;2700;1000;9500;1000;4500;1301;0
19969;270000;2;1;1;31;6181;12110;26069;36630;37390;19816;12140;26134;36650;37390;19816;5272;0
19970;350000;2;1;2;32;11942;3236;7241;6800;5163;942;3252;7289;8495;5184;1;2;0
19972;130000;2;2;1;41;8920;9538;10174;11036;10552;9934;1161;1187;1439;345;346;487;0
19973;260000;2;1;1;31;263688;257381;260497;261593;264184;264598;8993;9501;9577;9584;10006;9269;0
19980;150000;2;2;1;45;60236;51815;39051;25960;12889;12890;6007;1566;1441;259;12891;12497;0
19981;300000;2;1;2;31;123306;126251;131968;113866;10811;158664;5000;8000;5000;1342;150000;6800;0
19982;180000;2;2;3;43;81147;172920;176711;127004;114179;129622;101522;10264;4598;9600;20000;5000;0
19985;60000;2;3;2;43;65349;61322;56414;47643;28208;27570;2300;2507;1000;28512;994;999;1
19987;400000;2;2;1;37;2218;13181;4039;10692;18692;19565;13256;4039;10692;8000;9000;1000;0
19990;130000;2;1;2;32;58776;53702;43760;31540;23675;15841;2010;2037;1218;2182;1003;1001;0
19993;240000;2;2;1;34;626;1921;20740;21274;888;360;1921;19000;2624;888;360;360;0
19995;440000;2;2;1;41;348397;356586;366049;262697;267922;274502;14006;19077;9518;9576;11083;12010;0
19996;130000;2;2;1;40;133559;129869;118032;95953;73970;107785;5400;6950;4600;4000;2000;2300;0
19997;60000;2;2;1;37;59462;60866;54007;52089;29397;29110;3000;2570;2202;1200;1100;1100;1
20001;220000;2;1;1;43;4009;1689;12370;12095;1832;4691;1689;12373;12099;1832;5001;10311;1
20007;50000;2;2;2;43;48474;48388;38972;47584;28055;28571;2334;1918;12530;1001;1035;1198;0
20008;180000;2;2;1;46;578;911;578;578;578;438;911;578;578;578;438;280;0
20009;200000;2;1;2;31;90708;58787;104382;91888;88267;85471;2768;48617;3243;3000;3233;3000;0
20012;170000;2;3;2;33;170348;166348;162319;165592;167482;171106;7622;7354;7464;6127;6550;6100;0
20013;200000;2;1;2;41;2615;9855;11162;45607;23359;25713;9855;21162;45614;23359;25713;9884;0
20015;360000;2;3;2;41;3578;3658;3578;3578;3578;4268;3658;3578;3578;3578;4268;3578;0
20018;110000;2;2;1;44;42214;43195;43699;45662;47592;48674;2000;3000;3000;3000;2000;2000;0
20019;520000;2;2;2;42;437492;405442;381086;353074;330171;324386;14710;14200;12300;11200;11200;11200;0
20020;280000;2;1;2;30;192045;195162;198105;202919;197380;201927;9300;9500;9509;7100;7800;8200;0
20023;210000;2;2;2;30;184705;188235;193694;178664;149612;151226;7000;9057;6507;9808;6000;5500;0
20024;250000;2;1;2;30;144807;162326;168186;175369;178156;189259;20000;10000;10000;7200;14000;7200;0
20025;90000;2;3;1;44;1473;1473;1473;1473;1473;1473;1473;1473;1473;1473;1473;34619;0
20026;70000;2;2;2;30;2429;3878;4957;6209;6338;6587;1500;1300;1500;380;500;500;1
20027;90000;2;1;2;36;39317;28491;20367;16680;10320;7601;1808;1657;1000;206;7601;286;1
20030;250000;2;2;2;30;197436;201831;206282;210963;215711;218692;7500;7527;8000;8000;8000;8500;0
20032;240000;2;2;2;36;247477;241976;242629;239438;203445;203585;11;10949;9419;7461;7601;7501;0
20036;250000;2;1;1;32;3829;4360;4420;18311;2887;4768;4374;4423;18311;2887;4768;591;0
20037;360000;2;2;1;44;1715;3662;12595;223;222;490;3680;12657;224;223;492;494;0
20038;300000;2;2;1;44;7948;576;2660;2319;1905;257;576;2684;2319;1905;257;3743;0
20039;500000;2;2;1;45;494140;274198;214481;112222;33958;9684;14515;10815;5874;2729;9784;279706;0
20041;30000;2;2;2;36;2114;490;30452;29667;28596;29180;490;33299;1400;572;584;400;0
20042;260000;2;2;1;48;85378;71870;72994;57382;58522;59748;2664;2376;2084;2095;2169;2182;0
20043;360000;2;2;1;45;20137;3332;3542;6487;3437;4875;3332;3752;6487;3437;4875;24181;0
20044;220000;2;2;2;32;18477;16341;11125;10000;10000;10000;16370;11125;10000;10000;10000;301;0
20045;20000;2;3;1;35;19792;19995;20269;18268;19478;19885;1339;1500;1290;1500;704;882;0
20049;300000;2;2;1;45;12975;13149;13408;12714;12437;11166;1520;2000;1452;1000;649;344;0
20052;300000;2;1;1;39;2973;2694;7270;2970;2359;8492;2702;7286;2978;2369;10011;7259;0
20053;80000;2;1;1;37;104989;100150;94413;89400;84271;79502;4369;3343;3137;2914;3151;3320;0
20054;440000;2;1;1;39;388357;390101;387948;354871;238196;200777;14193;14740;9655;6453;5478;4919;1
20057;340000;2;2;1;47;507;892;5221;7627;580;999;892;5269;8193;596;999;176340;0
20058;50000;2;2;2;48;50099;17402;19111;20784;23428;25040;1291;2000;2000;3000;2000;2000;0
20059;80000;2;1;1;37;2028;286;14255;10056;317;728;286;14255;10071;317;728;16312;0
20060;150000;2;1;1;47;39139;15269;12853;12531;5325;2086;15374;12904;12541;5330;2086;2627;0
20062;390000;2;4;1;40;195688;199033;197961;195958;196019;199014;7636;5653;5545;5532;5859;6818;0
20063;500000;2;1;1;37;16801;14782;23095;49379;35313;23024;14805;23111;49397;35313;23856;27740;0
20064;100000;2;2;1;32;29222;29378;25409;23072;22745;22492;1432;1452;1226;675;748;569;0
20065;310000;2;1;1;41;30680;126866;129449;106382;98892;92599;100000;16036;5000;3000;3000;3000;0
20071;200000;2;1;2;31;68244;65243;61590;47301;47232;25231;6018;2507;2011;4140;5072;500;0
20072;270000;2;1;2;36;16699;17908;19114;20341;20617;16223;1800;1500;1600;830;1000;1000;0
20073;230000;2;2;2;32;17957;18063;20755;23278;24083;25145;3000;3000;3000;4000;4000;3000;0
20075;240000;2;1;1;41;129776;126395;129371;132218;136003;139798;5000;5000;5000;6000;6000;5098;0
20076;250000;2;2;1;49;41075;31898;103675;91487;83374;67445;5000;94000;3000;7000;20006;30034;0
20077;240000;2;1;1;35;3664;5770;10412;4578;5928;5619;5770;10420;1150;5928;3619;13227;1
20078;340000;2;1;2;34;1780;28620;66633;182856;166943;126445;28763;66652;123267;26207;948;52876;0
20080;180000;2;2;1;33;44806;47050;49282;50159;51336;54332;3000;3000;2000;2011;4000;3000;0
20085;500000;2;2;1;31;348526;345128;337816;316739;167616;364940;15210;15022;20121;5925;35069;35110;0
20086;80000;2;3;1;49;79967;75920;73968;71919;59894;59405;2700;2875;3000;3000;4000;2500;0
20088;60000;2;2;1;33;56379;23161;21106;22345;25720;23467;3000;1386;1625;4000;3000;3000;0
20089;370000;2;2;2;35;20108;13976;12939;11367;17049;27337;13994;12939;11380;17049;27337;14146;0
20092;100000;2;1;2;42;61618;60380;58567;79527;18950;19667;2406;2200;22004;656;1000;396;0
20093;80000;2;2;1;39;48784;46401;39456;30712;29629;28241;2194;1560;1421;1001;1000;1008;0
20096;140000;2;2;1;42;156062;158495;160681;144194;144802;147311;5750;5530;6600;5100;5460;5460;0
20097;290000;2;2;2;40;258360;263820;265115;264323;221070;219295;12025;10000;9883;7738;7813;10000;0
20098;350000;2;1;1;36;28489;28934;20558;29866;37587;15307;28950;20565;29880;27697;5330;31990;0
20101;30000;2;3;1;37;25689;26455;27525;28545;29388;30133;1500;1500;1500;1300;1200;1500;1
20104;110000;2;2;1;29;60101;61589;60822;62306;63768;65239;2505;2500;2500;2500;2500;2640;0
20105;170000;2;2;1;29;50104;32978;11779;79862;39617;34091;2000;2009;78417;8000;3000;3000;0
20107;260000;2;2;1;30;147565;149777;151583;155493;158624;161902;7129;5179;5276;4537;4670;4717;0
20108;50000;2;2;2;47;39296;40638;41741;45982;43041;42957;2000;1759;5000;1525;1569;3000;0
20109;50000;2;2;3;42;49699;49446;50694;44858;19298;19514;1857;2295;1572;5000;1000;813;0
20112;230000;2;1;1;36;928;282;282;2427;282;282;282;282;2427;282;282;1886;0
20113;280000;2;2;2;49;278569;277306;225732;229877;219267;225421;11005;12000;12100;12000;10000;10000;0
20115;200000;2;1;2;44;35210;34606;34800;33275;33435;32778;1858;2100;2000;3435;3000;3277;0
20116;280000;2;1;1;37;8909;3173;13947;7676;6155;3695;3571;14080;7742;6178;3711;6056;0
20118;50000;2;2;1;42;49624;49357;49366;49221;48848;47545;2100;2150;2200;2000;2000;3000;0
20119;240000;2;1;2;33;103100;106908;109419;111838;112727;115479;5295;5500;5500;4000;4500;4000;0
20120;200000;2;3;0;45;45876;35732;18000;27404;2644;2262;1732;1000;27404;2644;2262;4500;0
20121;100000;2;2;2;42;117464;81625;81815;78927;77418;74657;2962;2986;2807;2686;2767;2909;1
20122;230000;2;1;2;30;185129;185099;186698;181156;129441;135383;10024;8638;6500;50000;8008;4789;0
20123;240000;2;2;1;32;199789;203156;201267;182484;182478;175394;9000;9319;6200;5894;5100;6300;0
20124;240000;2;2;2;32;132252;135069;136408;139192;142111;145165;6500;5000;5057;5239;5500;5000;0
20125;80000;2;2;1;36;22657;19940;19870;18155;11119;5203;1320;1540;1005;222;1000;2000;0
20127;50000;2;3;1;48;2896;1360;812;4012;28672;28875;1500;500;4100;28800;1011;1041;0
20128;180000;2;2;1;38;150345;145797;147825;145482;141846;132687;5300;6840;6700;5100;5000;4800;1
20130;140000;2;1;1;42;141321;141836;139070;134168;135678;136494;4300;1003;4854;5500;5200;5100;1
20131;80000;2;2;1;43;68612;69971;71846;72372;73475;74842;3100;3600;2720;2400;2224;3990;0
20132;300000;2;2;1;43;5972;1854;2105;835;1761;2849;1857;2109;835;1761;2853;6282;0
20133;350000;2;2;2;34;19202;16576;16801;15238;10267;9578;1300;2000;1500;1000;1500;2500;0
20135;130000;2;2;1;37;33346;37902;42496;45954;51419;55919;5448;5542;4500;5465;4500;5662;0
20137;170000;2;2;2;48;99728;97889;99902;100128;101531;102770;4500;5000;4000;4000;4000;7000;0
20138;310000;2;1;1;43;112343;25349;21033;19033;9588;5222;3023;21033;1000;192;104;87268;0
20142;390000;2;3;1;44;35369;22238;7809;97774;100912;152955;15000;7809;97874;32494;100000;31000;0
20144;380000;2;1;2;34;25079;119811;22384;115548;164296;72084;100000;12384;100000;50000;20000;52500;0
20145;140000;2;2;2;41;130439;108411;107113;120327;62855;67243;5000;5000;20000;10000;10000;10000;0
20146;420000;2;2;2;49;115505;113724;112976;111344;100648;94891;4044;4297;4773;3203;2951;2837;0
20147;50000;2;2;1;42;24225;24046;24574;24348;16130;16467;500;1200;516;566;585;608;1
20150;140000;2;2;1;37;58075;59504;61544;62925;64280;67079;3000;3000;3000;3000;4000;4000;0
20151;50000;2;1;1;40;48519;35968;29453;26660;26235;27647;1800;1755;1500;1101;2000;1135;0
20153;260000;2;2;1;45;243952;224426;193708;163477;139993;133197;15521;10005;7000;5500;5000;4000;0
20157;150000;2;2;1;40;87105;82772;75928;66245;61833;62375;3000;3504;2300;2199;2414;2500;0
20162;80000;2;2;1;37;63558;59812;68636;40659;32436;36658;2500;10000;3000;3000;5000;5000;0
20163;500000;2;2;1;43;42081;46495;39489;12421;11345;11968;16495;15720;12421;11345;11968;11824;0
20167;150000;2;2;1;34;150294;147979;147235;147997;145405;146502;6750;6900;6690;5300;5500;5500;0
20170;200000;2;2;1;33;84064;85935;55548;134719;152290;152470;5935;5548;84719;23050;7470;5624;0
20172;120000;2;2;2;39;20693;22033;24067;24372;24670;25617;2000;2400;1000;1000;1500;1500;1
20176;200000;2;2;1;34;7271;9133;10972;12757;13069;13334;2000;2000;2003;1008;2029;1000;0
20178;60000;2;2;1;43;60788;61005;60164;31211;30374;30432;2500;3001;3003;2000;2001;2000;0
